Time (s),Channel 1 (V),Channel 2 (V)
-0.02559589258262875,-0.0178472727869446,-0.008994776575601111
-0.02558964258262875,-0.01784727278694291,-0.005635499583123258
-0.02558339258262875,-0.01412923133073691,0.01351237927394216
-0.02557714258262875,-0.0178472727869446,0.01082495767996684
-0.02557089258262875,-0.01412923133073691,-0.00597142728237888
-0.02556464258262875,-0.0178472727869446,-0.008658848876354196
-0.02555839258262875,-0.0178472727869446,0.01116088537921437
-0.02555214258262875,-0.0178472727869446,0.01250459617620141
-0.02554589258262875,-0.01412923133073691,-0.004627716485391222
-0.02553964258262875,-0.0178472727869446,-0.01067441507183568
-0.02553339258262875,-0.01412923133073691,0.008473463785238441
-0.02552714258262875,-0.01784727278694291,0.01351237927393544
-0.02552089258262875,-0.01412923133073691,-0.001268439492922078
-0.02551464258262875,-0.01412923133073691,-0.01168219816957643
-0.02550839258262875,-0.01412923133073691,0.006793825289003869
-0.02550214258262875,-0.0178472727869446,0.01418423467243599
-0.02549589258262875,-0.0178472727869446,0.001418982101046975
-0.02548964258262875,-0.0178472727869446,-0.01235405356807025
-0.02548339258262875,-0.0178472727869446,0.00309862059728781
-0.02547714258262875,-0.01412923133073691,0.01519201777017673
-0.02547089258262875,-0.0178472727869446,0.004778259093522383
-0.02546464258262875,-0.01412923133073691,-0.01134627047032432
-0.02545839258262875,-0.01412923133073691,7.527130406558002e-05
-0.02545214258262875,-0.01412923133073691,0.0145201623716829
-0.02544589258262875,-0.0178472727869446,0.006793825289003869
-0.02543964258262875,-0.0178472727869446,-0.01033848737258877
-0.02543339258262875,-0.01784727278694291,-0.003284005688395468
-0.02542714258262875,-0.01412923133073691,0.0145201623716829
-0.02542089258262875,-0.01412923133073691,0.009481246882979185
-0.02541464258262875,-0.0178472727869446,-0.008658848876354196
-0.02540839258262875,-0.01412923133073691,-0.006643282680872709
-0.02540214258262875,-0.01412923133073691,0.01216866847695374
-0.02539589258262875,-0.01412923133073691,0.01048902998071993
-0.02538964258262875,-0.0178472727869446,-0.006979210380119624
-0.02538339258262875,-0.01041118987452923,-0.009330704274848025
-0.02537714258262875,-0.01412923133073691,0.01082495767996684
-0.02537089258262875,-0.01784727278694291,0.01284052387544741
-0.02536464258262875,-0.01412923133073691,-0.003284005688403565
-0.02535839258262875,-0.0178472727869446,-0.01033848737258877
-0.02535214258262875,-0.01412923133073691,0.009145319183732271
-0.02534589258262875,-0.01412923133073691,0.0145201623716829
-0.02533964258262875,-0.01784727278694291,-0.0009325117936681369
-0.02533339258262875,-0.0178472727869446,-0.01201812586882334
-0.02532714258262875,-0.0178472727869446,0.005786042191263126
-0.02532089258262875,-0.01412923133073691,0.0145201623716829
-0.02531464258262875,-0.0178472727869446,0.001754909800300152
-0.02530839258262875,-0.0178472727869446,-0.01235405356806384
-0.02530214258262875,-0.0178472727869446,0.00309862059728781
-0.02529589258262875,-0.0178472727869446,0.01485609007092982
-0.02528964258262875,-0.01412923133073691,0.004106403695028554
-0.02528339258262875,-0.0178472727869446,-0.0110103427710826
-0.02527714258262875,-0.01412923133073861,-0.000260656395186222
-0.02527089258262875,-0.0178472727869446,0.01519201777017673
-0.02526464258262875,-0.01412923133073691,0.006793825289003869
-0.02525839258262875,-0.0178472727869446,-0.01067441507183568
-0.02525214258262875,-0.01412923133073691,-0.004291788786144308
-0.02524589258262875,-0.01784727278694291,0.01384830697318082
-0.02523964258262875,-0.01412923133073691,0.009481246882979185
-0.02523339258262875,-0.0178472727869446,-0.007986993477860367
-0.02522714258262875,-0.0178472727869446,-0.00597142728237888
-0.02522089258262875,-0.01412923133073691,0.01317645157469525
-0.02521464258262875,-0.01784727278694291,0.01149681307846144
-0.02520839258262875,-0.01412923133073691,-0.005635499583131966
-0.02520214258262875,-0.01412923133073691,-0.009666631974094939
-0.02519589258262875,-0.01412923133073691,0.01015310228147301
-0.02518964258262875,-0.01412923133073691,0.0121686684769545
-0.02518339258262875,-0.01784727278694291,-0.00429178878613682
-0.02517714258262875,-0.0178472727869446,-0.01168219816957643
-0.02517089258262875,-0.01412923133073691,0.008809391484485356
-0.02516464258262875,-0.0178472727869446,0.01418423467243599
-0.02515839258262875,-0.0178472727869446,-0.0002606563951813344
-0.02515214258262875,-0.01412923133073861,-0.01168219816957123
-0.02514589258262875,-0.0178472727869446,0.00612196989051004
-0.02513964258262875,-0.0178472727869446,0.01485609007092982
-0.02513339258262875,-0.0178472727869446,0.002090837499547067
-0.02512714258262875,-0.0178472727869446,-0.01235405356807025
-0.02512089258262875,-0.01412923133073861,0.00242676519878726
-0.02511464258262875,-0.01412923133073691,0.0145201623716829
-0.02510839258262875,-0.01412923133073691,0.004442331394275468
-0.02510214258262875,-0.0178472727869446,-0.01168219816957643
