Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
5248.074602497728,0.005002747047019957,-86.40469048550976,-92.20265003525967
5495.408738576254,0.008502467777411963,-85.50821711140728,148.6444408011388
5754.399373371578,0.008337529762038234,-79.87897481394816,-137.0308797815025
6025.59586074358,0.008948364270695364,-84.24389125942143,-171.6533530900252
6309.573444801937,0.01030762207592575,-89.1239394880739,169.2562710331976
6606.934480075965,0.009725641753551964,-82.74368552103182,-125.4552775810547
6918.30970918937,0.00194389386542209,-79.73567422631815,-170.62280799078
7244.359600749906,0.0109132092002862,-93.25141998064298,-87.10179138330609
7585.775750291844,0.01184881202960609,-79.7489876518088,-135.8511539562857
7943.282347242821,0.011878509114237,-86.6797641137437,-164.7905296592841
8317.637711026719,0.01012572491142135,-84.72438099612458,-129.0982298871645
8709.635899560815,0.00767822244316385,-81.67579517071931,-139.8982494717579
9120.108393559105,0.005024529350383743,-85.63781116195878,-143.6496373190984
9549.925860214369,0.007553968463451658,-80.18231418309705,-155.0141629328521
10000,0.01166676337072365,-82.45458236183177,161.7337680583914
10471.28548050901,0.01616991012748447,-82.63142458147959,-161.0971996661416
10964.78196143186,0.01723472112705361,-79.63042406953382,-139.9870181665167
11481.53621496883,0.01740719637882662,-88.15618790991225,-133.9050425873293
12022.64434617414,0.01859680794239755,-84.18830913435332,-117.2949860958859
12589.25411794168,0.00392624758579799,-89.72425526229665,110.6257159791336
13182.56738556407,0.02058830205805519,-78.05769633529528,-169.6170203554667
13803.84264602886,0.02121489982379801,-82.39830429940243,166.6589072000417
14454.39770745929,0.01560843512810176,-84.36963353316162,152.8218438915053
15135.61248436209,0.02242752096062866,-81.7196349606017,156.7900858415911
15848.93192461115,0.02314895027149702,-80.05064683864261,-159.7444782007784
16595.86907437562,0.02398027505579993,-84.9843239573855,-178.0540785398589
17378.00828749376,0.02565535490034354,-75.69595524121776,179.802759537472
18197.00858609984,0.02282171772258608,-80.43019724071642,-161.8094885034537
19054.60717963249,0.02856864344475133,-82.21212353144955,176.7517715970443
19952.62314968881,0.02620914263176866,-76.13590062200727,-172.1593711858364
20892.96130854039,0.03007358988500427,-75.77797588091434,177.1324528582033
21877.61623949554,0.03296588580943947,-75.98580478834263,-172.1535644700209
22908.67652767775,0.03289248585737415,-77.01343527612565,-164.3376253338507
23988.32919019491,0.03352571855964608,-81.54576827601936,-170.7827752676479
25118.86431509582,0.02615136911462482,-77.40404053999748,162.5038933011953
26302.67991895384,0.03846714759965845,-73.92810235077232,163.1645474881786
27542.28703338168,0.04055192888956907,-73.18871883092416,179.1064550898533
28840.31503126608,0.03230500673037372,-73.81313394077398,159.5360044924793
30199.51720402019,0.04238866837415876,-72.69202863259761,-173.3896366203243
31622.77660168381,0.0459955410612994,-77.11452245971844,-176.5896403590656
33113.11214825913,0.04897306263790094,-75.19672536463764,168.8453138807517
34673.68504525317,0.04910675538944144,-73.47276825039727,141.7250355347913
36307.80547701016,0.05424739044657576,-73.68698003588344,156.5598232808623
38018.93963205612,0.05466627491562293,-71.67709356283075,135.0871481878296
39810.71705534973,0.06051333744414136,-71.24736738896665,126.2151114926169
41686.93834703357,0.06232630891280562,-72.15080277195372,157.0139694524107
43651.58322401661,0.0671158795425606,-76.3910014045174,122.9805813833098
45708.81896148752,0.07015085306904977,-75.17331154708614,-167.0944515225688
47863.00923226388,0.06774656661766169,-72.09899769901435,160.8437679684678
50118.72336272725,0.07121755555909709,-75.16474026554444,151.2815768006698
52480.74602497728,0.08323298477461885,-71.84225973276135,155.7067426483506
54954.08738576245,0.08600406080868295,-69.55417262951799,157.3630539270222
57543.99373371572,0.08977199381455353,-72.43408931444503,158.8423685558956
60255.95860743581,0.09326411459770334,-67.78559953980422,165.3686523465305
63095.73444801933,0.09596871746129483,-68.99994222001395,157.5487922425734
66069.34480075965,0.09903468964688608,-68.81260118515088,166.6983747424383
69183.09709189367,0.07590198367813815,-67.15976684785245,155.5539613373654
72443.59600749903,0.06131047011178725,-67.74628887849926,167.2771030529547
75857.75750291844,0.05382793864323854,-67.02102896569923,149.6469421169855
79432.82347242818,0.04081217593883368,-66.45791835615731,135.2883921980334
83176.37711026713,0.03238910066418645,-70.51628418935026,140.276114067478
87096.35899560805,0.04265605176962575,-66.60351097974738,157.171378086812
91201.08393559101,0.03534900331954992,-65.4494973475874,144.8248363317479
95499.25860214364,-0.02505272145097746,-65.41640996176248,178.6026988311002
100000,-0.09898448633914252,-62.94700043044231,165.5580486886519
104712.85480509,-0.1906911452330066,-61.88487302169399,170.8656246292406
109647.8196143186,-0.2934079581294921,-63.09918610212118,168.3000091552038
114815.3621496883,-0.4248411188149736,-61.04099421061296,152.9148014201919
120226.4434617413,-0.6008858252650338,-59.24502002389758,163.1719615831715
125892.5411794167,-0.624665015595832,-59.71886153362357,158.2516360537036
131825.6738556407,-0.9290943630621512,-57.63761270610664,160.8675171473627
138038.4264602886,-1.137403875448574,-57.33358592530446,162.2894264514715
144543.9770745928,-1.320390032626198,-56.63873126794735,151.5460356210244
151356.1248436209,-2.074635016492133,-54.73507633051793,155.8184102251282
158489.3192461114,-2.36125314139983,-53.57531300916822,152.4240302131054
165958.6907437561,-2.623717470986947,-54.0162568245932,155.6804852842045
173780.0828749376,-2.905837148377759,-52.66343260180598,153.7183801108274
181970.0858609984,-3.140269588599855,-52.44459533068757,148.0791329850256
190546.0717963248,-3.403447772577469,-51.45158445953762,149.3967468521159
199526.2314968881,-3.648221202611371,-50.99804668226066,143.0769536010343
208929.613085404,-3.911302053920794,-50.46995726847457,140.1424781072434
218776.1623949553,-4.136950942851882,-49.70144007962091,141.472390415499
229086.7652767773,-4.35000831799016,-49.03028930617928,136.7651916349432
239883.2919019491,-4.565739500424655,-48.17607458400624,134.7554060665078
251188.6431509582,-4.772299879588441,-48.55058168667863,131.573469393562
263026.7991895382,-4.973816868318155,-47.6802190725673,129.8305801144556
275422.8703338167,-5.162112554008606,-46.77364216556659,128.3348139304577
288403.1503126606,-5.318633763990674,-46.33712845410025,128.884268752007
301995.1720402017,-5.425978476921546,-45.73164697804693,130.1467230417305
316227.766016838,-4.803570913902814,-46.32642951980402,123.1160682746549
331131.121482591,-5.592913394262483,-44.86790651544446,124.13316882941
346736.8504525317,-4.883681321508854,-45.45734143489361,116.7045767319742
363078.0547701015,-4.861831367528426,-44.82949857587219,116.5140707962944
380189.3963205612,-4.898497388466078,-44.43781629828618,115.1689696058557
398107.1705534974,-4.980015386441075,-43.80153938948631,112.8950801820855
416869.3834703353,-5.026512125206172,-43.50291842717294,112.688027962095
436515.832240166,-5.083526926200981,-43.04883572602299,110.3019528267555
457088.1896148752,-5.201808917125917,-42.64856385136027,110.0854410139693
478630.0923226383,-5.217132799655798,-42.24582578912786,108.1429911470602
501187.2336272725,-5.501835226926115,-41.59013747558599,107.4584770728186
524807.4602497725,-5.631065226371516,-41.07680465167314,106.1253946825938
549540.8738576246,-5.669796495352621,-40.58070115843572,104.6075675209641
575439.9373371572,-5.702466315847072,-40.20706023189476,103.6845771490293
602559.5860743576,-5.765830639205013,-39.62670123669204,102.0508440186446
630957.3444801933,-5.838283313543572,-39.0947706630704,101.3630875093643
660693.4480075957,-6.830594361570502,-37.78761274387009,100.9985965551786
691830.9709189365,-6.86369256525791,-37.36517957777614,99.33443435972748
724435.9600749902,-6.907723857065086,-36.90593237732283,98.46354639577697
758577.5750291836,-6.95160163154457,-36.53412307955482,96.43214075509582
794328.2347242816,-6.992795172780308,-36.0623532879746,94.98732819327122
831763.7711026713,-7.010320440973672,-35.61581009997439,93.86315546639455
870963.5899560805,-7.040232428541799,-35.29985964384594,92.32851872010639
912010.8393559098,-7.057765396447609,-34.92562636397205,90.89588450818523
954992.5860214357,-7.075148528639779,-34.53051392104508,89.47735033883376
1000000,-7.094063757572767,-34.08927592396955,88.06819858818733
