Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
16595.86907437562,0.01681516974231448,-48.08936462140412,-169.23795272057
17378.00828749376,0.01957191722616166,-48.91815775516572,-169.0407419838716
18197.00858609984,0.0145467399854415,-49.68033362748122,-169.8507355760578
19054.60717963249,0.02062710441688639,-50.92583762108708,-169.7654949327355
19952.62314968881,0.01973929076610956,-51.92893455500831,-170.1832177951963
20892.96130854039,0.02226871110039819,-52.64778669396219,-171.6705476599633
21877.61623949554,0.02365444457594976,-53.61305207501515,-171.4482123920058
22908.67652767775,0.02442592283577947,-54.7576993755779,-171.217331649613
23988.32919019491,0.02373166268369422,-55.43167630244255,-171.2951384365823
25118.86431509582,0.01475263475991022,-56.56000486392785,-172.21079202342
26302.67991895384,0.02681648321274126,-57.72845787086621,-168.581227296719
27542.28703338168,0.02865344197315321,-58.79059044140242,-172.8972956721709
28840.31503126608,0.01800967482425353,-59.56457257858964,-170.4889743020266
30199.51720402019,0.02823663394941858,-61.59357257796828,-171.201306479385
31622.77660168381,0.03115658461947268,-63.24397261648584,-173.4875815642357
33113.11214825913,0.03199666727741719,-64.82782262541208,-174.49661071063
34673.68504525317,0.03340817809934039,-66.4710587536552,-169.8863609741449
36307.80547701016,0.03101900199571742,-66.44482158243241,-170.7440726576927
38018.93963205612,0.03502479385328955,-69.07318287446871,-159.9618907947361
39810.71705534973,0.03502034734399165,-69.41197374718737,-161.947146899696
41686.93834703357,0.0394976439806131,-75.53011046706354,163.5557654863089
43651.58322401661,0.04189297095982364,-71.75602422928847,-173.3385581130917
45708.81896148752,0.04421572704155233,-83.2214650224536,-155.1714035495752
47863.00923226388,0.04671536273637699,-90.65162747897288,60.56932706976073
50118.72336272725,0.04403615684935067,-83.9728875328138,-31.649158690061
52480.74602497728,0.05147601573709346,-87.67984616248253,81.80842139020882
54954.08738576245,0.0524695340838862,-75.45647801910542,5.338293353252453
57543.99373371572,0.05604501768188423,-72.01476366494744,29.73662317049149
60255.95860743581,0.05860228791951667,-74.23003435006319,34.48876900825104
63095.73444801933,0.05875388795373583,-72.43013209687226,17.71751527989659
66069.34480075965,0.06242978247381986,-71.22827309016716,-6.368225070064526
69183.09709189367,0.06389589856507161,-75.85812841788957,26.68942742701187
72443.59600749903,0.06637807216089503,-73.8830453715328,1.873962704875282
75857.75750291844,0.06402643826161167,-75.23404245105225,-0.9934647889416226
79432.82347242818,0.05578241151412146,-70.03064817614163,11.65222738423119
83176.37711026713,0.06379307714270711,-68.0602996588408,16.33845728910645
87096.35899560805,0.06930703854441522,-70.95933588049101,14.74581277166695
91201.08393559101,0.06977085242242684,-68.18794361420981,24.97448454967779
95499.25860214364,0.06603661781909886,-68.28501284077316,16.94192360920231
100000,0.07670057008767377,-66.48108247356332,16.81895712865898
104712.85480509,0.08189306267411352,-70.06569161073985,24.49613085914945
109647.8196143186,0.08355699154904564,-67.4396802581428,50.39567982356802
114815.3621496883,0.08620641841788801,-66.86844542429139,14.46421371140376
120226.4434617413,0.08412558890344264,-65.30237586746647,28.94034419848802
125892.5411794167,0.08384884341024434,-65.19384700853082,27.02423518179517
131825.6738556407,0.08109236924181322,-67.31615385251931,19.74591721404075
138038.4264602886,0.08231726607837477,-65.97050906148327,7.280409949023543
144543.9770745928,0.08613971087453708,-68.42353473823781,24.3189659585961
151356.1248436209,0.08506577584649605,-67.46739139268095,33.78636733800977
158489.3192461114,0.08333926059103655,-65.10571203703746,34.04831770150984
165958.6907437561,0.08327973305688711,-67.87881600658922,22.65544218867717
173780.0828749376,0.06876585833857315,-64.58396488964271,28.94959972987137
181970.0858609984,0.08009336132436323,-65.56052133619542,28.65109690397621
190546.0717963248,0.07781742716945966,-65.42779707562875,38.41970088807068
199526.2314968881,0.07480606300322812,-65.53853464815445,35.32526176450381
208929.613085404,0.07293551945121887,-65.78267031507406,44.0970527049363
218776.1623949553,0.06697019880100613,-64.73919114559114,29.77099592923366
229086.7652767773,0.06689762446118995,-64.39518908413964,37.68700431611208
239883.2919019491,0.0602896837547584,-64.58899584777917,45.3893482943551
251188.6431509582,0.04909688848876535,-64.9542832630374,31.58021491465972
263026.7991895382,0.04244261828111844,-62.95253390025485,35.00305318549269
275422.8703338167,0.04307696166276512,-64.20903460000817,24.47736348841276
288403.1503126606,0.04339130594780294,-65.24115451646479,53.86749085175779
301995.1720402017,0.03899788840786745,-64.40089968591582,41.11430789160785
316227.766016838,0.03777514246378973,-63.03838234881353,34.69029508532878
331131.121482591,0.03295503279191647,-62.04356841001446,47.08312190297669
346736.8504525317,0.0218897689222944,-63.92599061419992,46.78913053139365
363078.0547701015,0.02336878350972776,-62.00245122759978,54.71533668148325
380189.3963205612,0.01978180171458301,-61.52476474321476,45.29583464457506
398107.1705534974,0.008305705184390225,-62.4166485457086,55.16167905168937
416869.3834703353,0.005474119557868064,-61.76812818301237,56.07607974961219
436515.832240166,0.002156303971118511,-62.19705995673558,52.53088296180783
457088.1896148752,-0.01401187959153807,-61.42804802807728,51.8965103624535
478630.0923226383,-0.008420601114847548,-61.92386090578005,47.27061276587657
501187.2336272725,-0.01562222616780031,-61.17085494750791,56.66946682687137
524807.4602497725,-0.01932680117287639,-61.78107754505986,55.06450638798572
549540.8738576246,-0.02595755638333089,-60.97238545918636,57.5001425386935
575439.9373371572,-0.03202638206432466,-60.92214519464123,59.14355661316949
602559.5860743576,-0.03829499426059621,-60.55928875978918,60.22377561264204
630957.3444801933,-0.04328300263582999,-59.58911114687454,61.10279173014082
660693.4480075957,-0.04922063305583099,-60.05682182531685,61.12068516861108
691830.9709189365,-0.05400768896387288,-59.22635660975703,63.05369460330172
724435.9600749902,-0.06083249029630338,-58.68587510881903,62.83523481007822
758577.5750291836,-0.06406534072517997,-58.2393053877616,62.79993513767455
794328.2347242816,-0.0712050178233832,-58.73758916398068,65.51934754941556
831763.7711026713,-0.07705213014737324,-58.10659442832807,64.72845368994209
870963.5899560805,-0.08363115947570618,-57.53648076124318,65.72317696901841
912010.8393559098,-0.0897779147128424,-57.53630144910242,71.41239164329789
954992.5860214357,-0.09433230266602344,-57.08044239155838,68.63466619346111
1000000,-0.1029280085767375,-56.76256049468385,68.08806804838122
