Time (s),Channel 1 (V)
-4.8575,2.332681003511875
-4.855,2.336418435598428
-4.8525,2.336418435598428
-4.85,2.336418435598428
-4.8475,2.34015586768498
-4.845,2.34015586768498
-4.8425,2.343893299771533
-4.84,2.343893299771533
-4.8375,2.347630731858086
-4.835,2.351368163944638
-4.8325,2.355105596031191
-4.83,2.358843028117744
-4.8275,2.362580460204296
-4.825,2.366317892290849
-4.8225,2.370055324377402
-4.82,2.373792756463954
-4.8175,2.38126762063706
-4.815,2.385005052723613
-4.8125,2.392479916896718
-4.81,2.399954781069823
-4.8075,2.403692213156376
-4.805,2.411167077329481
-4.8025,2.418641941502587
-4.8,2.426116805675692
-4.7975,2.433591669848798
-4.795,2.441066534021903
-4.7925,2.448541398195008
-4.79,2.456016262368114
-4.7875,2.463491126541219
-4.785,2.470965990714324
-4.7825,2.474703422800877
-4.78,2.47844085488743
-4.7775,2.482178286973983
-4.775,2.485915719060535
-4.7725,2.485915719060535
-4.77,2.485915719060535
-4.7675,2.489653151147088
-4.765,2.489653151147088
-4.7625,2.485915719060535
-4.76,2.485915719060535
-4.7575,2.485915719060535
-4.755,2.482178286973983
-4.7525,2.47844085488743
-4.75,2.47844085488743
-4.7475,2.474703422800877
-4.745,2.470965990714324
-4.7425,2.467228558627772
-4.74,2.459753694454666
-4.7375,2.456016262368114
-4.735,2.448541398195008
-4.7325,2.441066534021903
-4.73,2.429854237762245
-4.7275,2.422379373589139
-4.725,2.411167077329481
-4.7225,2.403692213156376
-4.72,2.392479916896718
-4.7175,2.38126762063706
-4.715,2.370055324377402
-4.7125,2.358843028117744
-4.71,2.347630731858086
-4.7075,2.34015586768498
-4.705,2.328943571425322
-4.7025,2.321468707252217
-4.7,2.313993843079111
-4.6975,2.302781546819453
-4.695,2.295306682646348
-4.6925,2.287831818473243
-4.69,2.280356954300137
-4.6875,2.272882090127032
-4.685,2.269144658040479
-4.6825,2.265407225953926
-4.68,2.261669793867374
-4.6775,2.261669793867374
-4.675,2.261669793867374
-4.6725,2.265407225953926
-4.67,2.269144658040479
-4.6675,2.280356954300137
-4.665,2.287831818473243
-4.6625,2.299044114732901
-4.66,2.313993843079111
-4.6575,2.328943571425322
-4.655,2.343893299771533
-4.6525,2.362580460204296
-4.65,2.38126762063706
-4.6475,2.399954781069823
-4.645,2.418641941502587
-4.6425,2.441066534021903
-4.64,2.459753694454666
-4.6375,2.482178286973983
-4.635,2.504602879493299
-4.6325,2.523290039926062
-4.63,2.545714632445378
-4.6275,2.564401792878142
-4.625,2.583088953310905
-4.6225,2.601776113743669
-4.62,2.616725842089879
-4.6175,2.635413002522643
-4.615,2.650362730868854
-4.6125,2.669049891301617
-4.61,2.683999619647828
-4.6075,2.698949347994039
-4.605,2.710161644253697
-4.6025,2.725111372599907
-4.6,2.736323668859566
-4.5975,2.747535965119224
-4.595,2.758748261378882
-4.5925,2.76996055763854
-4.59,2.781172853898198
-4.5875,2.788647718071303
-4.585,2.799860014330961
-4.5825,2.807334878504067
-4.58,2.814809742677172
-4.5775,2.822284606850277
-4.575,2.833496903109936
-4.5725,2.840971767283041
-4.57,2.848446631456146
-4.5675,2.859658927715804
-4.565,2.867133791888909
-4.5625,2.88208352023512
-4.56,2.893295816494779
-4.5575,2.904508112754437
-4.555,2.919457841100647
-4.5525,2.934407569446858
-4.55,2.945619865706516
-4.5475,2.960569594052727
-4.545,2.975519322398938
-4.5425,2.990469050745149
-4.54,3.005418779091359
-4.5375,3.02036850743757
-4.535,3.031580803697228
-4.5325,3.042793099956886
-4.53,3.054005396216544
-4.5275,3.06148026038965
-4.525,3.065217692476202
-4.5225,3.065217692476202
-4.52,3.068955124562755
-4.5175,3.065217692476202
-4.515,3.057742828303097
-4.5125,3.050267964129992
-4.51,3.035318235783781
-4.5075,3.02036850743757
-4.505,2.997943914918254
-4.5025,2.975519322398938
-4.5,2.945619865706516
-4.4975,2.915720409014094
-4.495,2.878346088148568
-4.4925,2.837234335196488
-4.49,2.796122582244409
-4.4875,2.751273397205776
-4.485,2.702686780080591
-4.4825,2.650362730868854
-4.48,2.594301249570563
-4.4775,2.541977200358826
-4.475,2.485915719060535
-4.4725,2.426116805675692
-4.47,2.366317892290849
-4.4675,2.310256410992559
-4.465,2.246720065521163
-4.4625,2.18692115213632
-4.46,2.127122238751477
-4.4575,2.071060757453187
-4.455,2.014999276154896
-4.4525,1.958937794856606
-4.45,1.906613745644868
-4.4475,1.861764560606236
-4.445,1.816915375567604
-4.4425,1.772066190528971
-4.44,1.734691869663445
-4.4375,1.70105498088447
-4.435,1.667418092105496
-4.4325,1.641256067499627
-4.43,1.622568907066864
-4.4275,1.607619178720653
-4.425,1.596406882460995
-4.4225,1.58893201828789
-4.42,1.58893201828789
-4.4175,1.592669450374442
-4.415,1.600144314547548
-4.4125,1.615094042893758
-4.41,1.633781203326522
-4.4075,1.652468363759285
-4.405,1.682367820451707
-4.4025,1.712267277144128
-4.4,1.745904165923102
-4.3975,1.78327848678863
-4.395,1.820652807654156
-4.3925,1.861764560606236
-4.39,1.902876313558316
-4.3875,1.947725498596948
-4.385,1.99257468363558
-4.3825,2.037423868674213
-4.38,2.082273053712845
-4.3775,2.123384806664924
-4.375,2.168233991703556
-4.3725,2.209345744655636
-4.37,2.250457497607716
-4.3675,2.287831818473243
-4.365,2.32520613933877
-4.3625,2.355105596031191
-4.36,2.388742484810165
-4.3575,2.418641941502587
-4.355,2.444803966108456
-4.3525,2.470965990714324
-4.35,2.493390583233641
-4.3475,2.512077743666404
-4.345,2.530764904099168
-4.3425,2.545714632445378
-4.34,2.556926928705036
-4.3375,2.568139224964694
-4.335,2.5756140891378
-4.3325,2.579351521224353
-4.33,2.583088953310905
-4.3275,2.583088953310905
-4.325,2.583088953310905
-4.3225,2.579351521224353
-4.32,2.571876657051247
-4.3175,2.568139224964694
-4.315,2.560664360791589
-4.3125,2.553189496618484
-4.31,2.541977200358826
-4.3075,2.530764904099168
-4.305,2.519552607839509
-4.3025,2.508340311579851
-4.3,2.497128015320193
-4.2975,2.482178286973983
-4.295,2.470965990714324
-4.2925,2.459753694454666
-4.29,2.448541398195008
-4.2875,2.43732910193535
-4.285,2.426116805675692
-4.2825,2.414904509416034
-4.28,2.407429645242929
-4.2775,2.396217348983271
-4.275,2.388742484810165
-4.2725,2.38126762063706
-4.27,2.373792756463954
-4.2675,2.370055324377402
-4.265,2.362580460204296
-4.2625,2.358843028117744
-4.26,2.355105596031191
-4.2575,2.351368163944638
-4.255,2.351368163944638
-4.2525,2.347630731858086
-4.25,2.347630731858086
-4.2475,2.343893299771533
-4.245,2.34015586768498
-4.2425,2.34015586768498
-4.24,2.336418435598428
-4.2375,2.336418435598428
-4.235,2.332681003511875
-4.2325,2.32520613933877
-4.23,2.321468707252217
-4.2275,2.317731275165664
-4.225,2.310256410992559
-4.2225,2.302781546819453
-4.22,2.291569250559795
-4.2175,2.28409438638669
-4.215,2.269144658040479
-4.2125,2.257932361780821
-4.21,2.24298263343461
-4.2075,2.231770337174952
-4.205,2.216820608828741
-4.2025,2.201870880482531
-4.2,2.18692115213632
-4.1975,2.171971423790109
-4.195,2.153284263357346
-4.1925,2.138334535011135
-4.19,2.123384806664924
-4.1875,2.112172510405266
-4.185,2.097222782059055
-4.1825,2.082273053712845
