Time (s),Channel 1 (V),Channel 2 (V)
-58.59376,-1.836663558036538,-0.04079442681193251
-58.57911156,-2.328045263111048,-0.05159095835864852
-58.56446312,-2.324510142930877,-0.0512535667478184
-58.54981468,-2.324510142930877,-0.05057878352614834
-58.53516624,-2.324510142930877,-0.05024139191531331
-58.5205178,-2.324510142930877,-0.04990400030447828
-58.50586936,-2.324510142930877,-0.04956660869364325
-58.49122092,-2.324510142930877,-0.04922921708280822
-58.47657247999999,-2.324510142930877,-0.04855443386113817
-58.46192404,-2.324510142930877,-0.04855443386113817
-58.4472756,-2.324510142930877,-0.04821704225030314
-58.43262716,-2.320975022750484,-0.04821704225030314
-58.41797872,-2.320975022750484,-0.04787965063946811
-58.40333028,-2.320975022750484,-0.04754225902863309
-58.38868184,-2.320975022750484,-0.04720486741779805
-58.37403339999999,-2.320975022750484,-0.04720486741779805
-58.35938496,-2.320975022750484,-0.04686747580696302
-58.34473652,-2.320975022750484,-0.046530084196128
-58.33008808,-2.320975022750484,-0.04619269258529297
-58.31543964,-2.31743990257009,-0.04551790936362291
-58.3007912,-2.31743990257009,-0.04450573453111782
-58.28614276,-2.31743990257009,-0.04383095130944777
-58.27149432,-2.313904782389696,-0.04315616808777771
-58.25684588,-2.313904782389696,-0.04281877647694268
-58.24219744,-2.313904782389696,-0.04214399325527263
-58.227549,-2.313904782389696,-0.04113181842276754
-58.21290056,-2.310369662209304,-0.04045703520109779
-58.19825212,-2.310369662209302,-0.04011964359026245
-58.18360368,-2.310369662209302,-0.03978225197942743
-58.16895524,-2.310369662209302,-0.03944486036859239
-58.1543068,-2.310369662209302,-0.03944486036859239
-58.13965836,-2.306834542028909,-0.03944486036859239
-58.12500992,-2.306834542028909,-0.03910746875775736
-58.11036147999999,-2.306834542028909,-0.03944486036859239
-58.09571304,-2.306834542028909,-0.03978225197942743
-58.0810646,-2.306834542028909,-0.04045703520109748
-58.06641616,-2.306834542028909,-0.04113181842276754
-58.05176772,-2.306834542028909,-0.04146921003360256
-58.03711928,-2.306834542028909,-0.04214399325527263
-58.02247084,-2.306834542028909,-0.04281877647694268
-58.00782239999999,-2.306834542028909,-0.04349355969861274
-57.99317396,-2.306834542028909,-0.04416834292028279
-57.97852552,-2.306834542028909,-0.04450573453111782
-57.96387708,-2.306834542028909,-0.04551790936362291
-57.94922864,-2.310369662209302,-0.04619269258529297
-57.9345802,-2.310369662209302,-0.04686747580696302
-57.91993176,-2.310369662209302,-0.04754225902863309
-57.90528332,-2.310369662209302,-0.04787965063946811
-57.89063488,-2.310369662209302,-0.04821704225030314
-57.87598644,-2.310369662209302,-0.04855443386113817
-57.861338,-2.310369662209302,-0.04855443386113817
-57.84668955999999,-2.310369662209302,-0.04855443386113817
-57.83204112,-2.310369662209302,-0.04855443386113817
-57.81739268,-2.310369662209302,-0.0488918254719732
-57.80274424,-2.306834542028909,-0.0488918254719732
-57.7880958,-2.310369662209302,-0.0488918254719732
-57.77344736,-2.310369662209302,-0.0488918254719732
-57.75879892,-2.310369662209302,-0.0488918254719732
-57.74415047999999,-2.310369662209302,-0.0488918254719732
-57.72950204,-2.310369662209302,-0.04922921708280822
-57.7148536,-2.310369662209302,-0.04956660869364325
-57.70020516,-2.310369662209302,-0.05024139191531331
-57.68555672,-2.310369662209302,-0.05057878352614834
-57.67090828,-2.310369662209302,-0.05091617513698337
-57.65625984,-2.310369662209302,-0.0512535667478184
-57.6416114,-2.310369662209302,-0.05159095835865343
-57.62696296,-2.310369662209302,-0.05159095835865343
-57.61231452,-2.310369662209302,-0.05159095835865343
-57.59766608,-2.310369662209302,-0.05159095835865343
-57.58301764,-2.310369662209302,-0.05125356674781855
-57.5683692,-2.310369662209302,-0.05091617513698337
-57.55372076,-2.310369662209302,-0.05057878352614834
-57.53907232,-2.310369662209302,-0.05057878352614834
-57.52442388,-2.310369662209302,-0.05024139191531331
-57.50977544,-2.310369662209302,-0.05057878352614834
-57.495127,-2.310369662209302,-0.05057878352614834
-57.48047855999999,-2.310369662209302,-0.05057878352614834
-57.46583012,-2.310369662209302,-0.05057878352614834
-57.45118168,-2.310369662209302,-0.05091617513698337
-57.43653324,-2.310369662209302,-0.05091617513698337
-57.4218848,-2.310369662209302,-0.05091617513698337
-57.40723636,-2.310369662209302,-0.05091617513698337
-57.39258792,-2.310369662209302,-0.05091617513698337
-57.37793947999999,-2.310369662209302,-0.05091617513698337
-57.36329104,-2.310369662209302,-0.05091617513698337
-57.3486426,-2.310369662209302,-0.0512535667478184
-57.33399416,-2.310369662209302,-0.0512535667478184
-57.31934572,-2.310369662209302,-0.05091617513698337
-57.30469728,-2.310369662209302,-0.05057878352614834
-57.29004884,-2.310369662209302,-0.05024139191531331
-57.2754004,-2.310369662209302,-0.04990400030447828
-57.26075196,-2.310369662209302,-0.04956660869364325
-57.24610352,-2.310369662209302,-0.04956660869364325
-57.23145508,-2.310369662209302,-0.04922921708280822
-57.21680663999999,-2.310369662209302,-0.04922921708280822
-57.2021582,-2.310369662209302,-0.04922921708280822
-57.18750976,-2.306834542028909,-0.04922921708280822
-57.17286132,-2.306834542028909,-0.0488918254719732
-57.15821288,-2.306834542028909,-0.0488918254719732
-57.14356444,-2.310369662209302,-0.04922921708280822
-57.128916,-2.306834542028909,-0.04956660869364325
-57.11426755999999,-2.310369662209302,-0.04990400030447828
-57.09961912,-2.310369662209302,-0.05024139191531331
-57.08497068,-2.310369662209302,-0.05057878352614834
-57.07032224,-2.310369662209302,-0.05057878352614834
-57.0556738,-2.310369662209302,-0.05091617513698337
-57.04102536,-2.310369662209302,-0.05091617513698337
-57.02637692,-2.310369662209302,-0.0512535667478184
-57.01172848,-2.310369662209302,-0.05159095835865343
-56.99708004,-2.310369662209302,-0.05159095835865343
-56.9824316,-2.310369662209302,-0.05192834996948845
-56.96778316,-2.310369662209302,-0.05260313319115851
-56.95313472,-2.310369662209302,-0.05294052480199339
-56.93848628,-2.313904782389696,-0.0536153080236636
-56.92383784,-2.313904782389696,-0.05429009124533365
-56.9091894,-2.313904782389696,-0.05462748285616868
-56.89454096,-2.313904782389696,-0.05530226607783874
-56.87989252,-2.31743990257009,-0.05563965768867377
-56.86524408,-2.31743990257009,-0.05631444091034383
-56.85059563999999,-2.31743990257009,-0.05665183252117901
-56.8359472,-2.31743990257009,-0.05698922413201388
-56.82129876,-2.310369662209302,-0.05496487446700371
-56.80665032,-2.313904782389696,-0.05327791641282857
-56.79200188,-2.310369662209302,-0.05226574158032348
-56.77735344,-2.313904782389696,-0.05024139191531331
-56.762705,-2.310369662209302,-0.05024139191531331
-56.74805655999999,-2.313904782389696,-0.05057878352614834
-56.73340812,-2.31743990257009,-0.05260313319115851
-56.71875968,-2.313904782389696,-0.0536153080236636
-56.70411124,-2.31743990257009,-0.05395269963449863
-56.6894628,-2.31743990257009,-0.05395269963449863
-56.67481436,-2.31743990257009,-0.05395269963449863
-56.66016592,-2.31743990257009,-0.05395269963449863
-56.64551748,-2.31743990257009,-0.05462748285616868
-56.63086904,-2.31743990257009,-0.05496487446700371
-56.6162206,-2.320975022750484,-0.05563965768867377
-56.60157216,-2.320975022750484,-0.0559770492995088
-56.58692371999999,-2.320975022750485,-0.05698922413201434
-56.57227528,-2.324510142930877,-0.05800139896451897
-56.55762684,-2.324510142930877,-0.05901357379702406
-56.5429784,-2.320975022750484,-0.05867618218618903
-56.52832996,-2.320975022750484,-0.05698922413201388
-56.51368152,-2.320975022750484,-0.05462748285616868
-56.49903308,-2.320975022750484,-0.05294052480199354
-56.48438463999999,-2.320975022750484,-0.05260313319115851
-56.4697362,-2.320975022750484,-0.05327791641282857
-56.45508776,-2.320975022750484,-0.0536153080236636
-56.44043932,-2.320975022750484,-0.05395269963449863
-56.42579088,-2.320975022750484,-0.05395269963449863
-56.41114244,-2.320975022750484,-0.05462748285616868
-56.396494,-2.320975022750484,-0.05496487446700371
-56.38184556,-2.320975022750484,-0.05462748285616868
-56.36719712,-2.320975022750484,-0.05395269963449863
-56.35254868,-2.320975022750484,-0.05294052480199354
-56.33790024,-2.31743990257009,-0.0512535667478184
-56.3232518,-2.310369662209305,-0.04619269258529527
-56.30860336,-2.303299421848515,-0.03843268553608731
-56.29395492,-2.292694061307333,-0.02966050365437656
-56.27930648,-2.28915894112694,-0.02122571338350085
-56.26465804,-2.282088700766152,-0.01380309794513022
-56.2500096,-2.275018460405365,-0.008404832171769759
-56.23536116,-2.271483340224971,-0.004018741230914387
-56.22071271999999,-2.267948220044577,-0.0003074335117286113
-56.20606428,-2.267948220044577,0.0007047413207760143
-56.19141584,-2.267948220044577,-0.0006448251225641003
-56.1767674,-2.271483340224971,-0.004356132841749415
-56.16211896,-2.271483340224971,-0.009079615393439816
-56.14747052,-2.271483340224971,-0.01346570633429519
-56.13282208,-2.271483340224971,-0.01751440566431553
-56.11817363999999,-2.271483340224971,-0.02055093016183079
-56.1035252,-2.271483340224971,-0.02325006304851102
-56.08887676,-2.275018460405365,-0.02594919593519125
-56.07422832,-2.275018460405365,-0.02898572043270651
-56.05957988,-2.275018460405365,-0.03101007009771668
-56.04493144,-2.275018460405365,-0.03303441976272685
-56.030283,-2.271483340224971,-0.0337092029843969
-56.01563456,-2.260877979683789,-0.03033528687604662
-56.00098612,-2.250272619142609,-0.02122571338350085
-55.98633768,-2.236132138421033,-0.009079615393439816
-55.97168924,-2.225526777879852,0.004078657429126301
-55.9570408,-2.214921417338676,0.01656214703001668
-55.94239236,-2.207851176977883,0.02634650374423819
-55.92774392,-2.204316056797489,0.03174476951759865
-55.91309548,-2.207851176977883,0.03106998629592859
-55.89844704,-2.214921417338671,0.02398476246839299
-55.8837986,-2.218456537519065,0.01217605608916699
-55.86915016,-2.221991657699459,0.0003673497099409857
-55.85450171999999,-2.225526777879852,-0.009754398615109874
-55.83985328,-2.229061898060246,-0.0171770140534805
-55.82520484,-2.229061898060246,-0.02223788821600593
-55.8105564,-2.225526777879852,-0.02493702110268616
-55.79590796,-2.225526777879852,-0.02628658754602628
-55.78125952,-2.225526777879852,-0.02729876237853136
-55.76661108,-2.225526777879852,-0.02831093721103645
-55.75196264,-2.221991657699459,-0.02898572043270651
-55.7373142,-2.207851176977883,-0.02527441271352119
-55.72266576,-2.193710696256308,-0.01312831472346016
-55.70801732,-2.176035095354339,0.003741265818291272
-55.69336888,-2.158359494452379,0.02229780441420941
-55.67872044,-2.144219013730796,0.03916738495596928
-55.664072,-2.133613653189614,0.05333783261104048
-55.64942356,-2.13007853300922,0.06211001449275123
-55.63477512,-2.133613653189614,0.06278479771442129
-55.62012668,-2.140683893550402,0.05401261583271054
-55.60547824,-2.147754133911189,0.03882999334513425
-55.59082979999999,-2.151289254091585,0.02398476246838716
-55.57618136,-2.154824374271977,0.0111638812566619
-55.56153292,-2.158359494452371,0.0007047413207760143
-55.54688448,-2.161894614632764,-0.008067440560934731
-55.53223604,-2.165429734813158,-0.01515266438847033
-55.5175876,-2.165429734813158,-0.02122571338350085
-55.50293916,-2.165429734813158,-0.02594919593519125
-55.48829071999999,-2.168964854993552,-0.03033528687604662
-55.47364228,-2.168964854993552,-0.03337181137356188
-55.45899384,-2.151289254091583,-0.03202224493022177
-55.4443454,-2.13007853300922,-0.01785179727515056
-55.42969696,-2.108867811926858,0.005428223872466415
-55.41504852,-2.087657090844496,0.0300578114634235
-55.40040008,-2.069981489942526,0.05333783261104048
-55.38575164,-2.052305889040558,0.07256915442863712
-55.3711032,-2.04523564867977,0.08606481886203826
-55.35645476,-2.04523564867977,0.09112569302456369
-55.34180632,-2.052305889040558,0.08505264402953318
-55.32715788,-2.059376129401342,0.07054480476363353
-55.31250944,-2.066446369762133,0.05300044100020546
-55.297861,-2.069981489942526,0.03714303529095911
-55.28321256,-2.07351661012292,0.02364737085755796
-55.26856412,-2.080586850483708,0.01015170642415682
-55.25391568,-2.087657090844496,-0.002669174787574272
-55.23926724,-2.091192211024889,-0.01447788116680027
-55.22461879999999,-2.094727331205283,-0.02392484627018108
-55.20997036,-2.098262451385677,-0.03168485331938674
-55.19532192,-2.10179757156607,-0.03775790231441725
-55.18067348,-2.10179757156607,-0.04214399325527263
-55.16602504,-2.098262451385677,-0.04518051775278788
-55.1513766,-2.07351661012292,-0.03910746875775736
-55.13672816,-2.041700528499376,-0.01515266438847033
-55.12207972,-2.009884446875833,0.01959867152753762
-55.10743128,-1.981603485432682,0.05569957388688569
-55.09278284,-1.96039276435032,0.08741438530537837
-55.0781344,-1.942717163448351,0.1127187561180055
-55.06348596,-1.93211180290717,0.1292509450489219
-55.04883752,-1.935646923087564,0.1322874695464372
-55.03418908,-1.946252283628745,0.1204787631672112
-55.01954064,-1.953322523989532,0.1009100497387795
-55.0048922,-1.956857644169926,0.08134133631034786
-54.99024376,-1.96039276435032,0.06447175576859643
-54.97559532,-1.963927884530714,0.0499639165026902
-54.96094687999999,-1.963927884530715,0.03781781851262456
-54.94629844,-1.967463004711107,0.02769607018757831
-54.93165,-1.967463004711107,0.01858649669503253
-54.91700156,-1.970998124891501,0.01015170642415682
-54.90235312,-1.970998124891501,0.003066482596621215
-54.88770468,-1.974533245071895,-0.004018741230914387
-54.87305624,-1.978068365252289,-0.01042918183677993
-54.85840779999999,-1.967463004711107,-0.01447788116680027
-54.84375936,-1.93211180290717,-0.002331783176739243
-54.82911092,-1.900295721283626,0.02870824502008339
-54.81446248,-1.864944519479689,0.06649610543360659
-54.79981404,-1.836663558036538,0.1036091826254597
-54.7851656,-1.808382596593388,0.1363361688764575
-54.77051716,-1.790706995691419,0.1616405396890847
-54.75586872,-1.780101635150238,0.1758109873441559
-54.74122028,-1.787171875511026,0.1758109873441559
-54.72657184,-1.797777236052207,0.1609657564674146
-54.7119234,-1.804847476412994,0.1376857353197976
-54.69727496,-1.808382596593387,0.1140683225613564
-54.68262652,-1.811917716773782,0.09348743430040889
-54.66797808,-1.815452836954176,0.07628046214782243
-54.65332964,-1.81898795713457,0.06211001449275123
-54.6386812,-1.822523077314963,0.04928913328102014
-54.62403276,-1.826058197495357,0.03748042690179414
-54.60938432,-1.829593317675751,0.02702128696590825
-54.59473587999999,-1.829593317675752,0.01723693025168843
-54.58008744,-1.833128437856145,0.008464748369981673
-54.565439,-1.833128437856145,0.0003673497099409857
-54.55079056,-1.836663558036538,-0.007055265728429645
-54.53614212,-1.840198678216932,-0.01312831472346016
-54.52149368,-1.829593317675751,-0.01683962244264547
-54.50684524,-1.783636755330632,-0.003343958009244329
-54.49219679999999,-1.741215313165907,0.03579346884761899
-54.47754836,-1.698793871001182,0.08370307758619307
-54.46289992,-1.65990754901685,0.130263119881427
-54.44825148,-1.628091467393306,0.1714248964033005
-54.43360304,-1.60334562613055,0.2038144910434632
-54.4189546,-1.592740265589369,0.2230458128610599
-54.40430616,-1.596275385769763,0.2250701625260701
-54.38965772,-1.610415866491338,0.2082005819843186
-54.37500928,-1.621021227032519,0.1798596866741762
-54.36036084,-1.628091467393306,0.1505066165315287
-54.3457124,-1.635161707754094,0.1245274624972315
-54.33106395999999,-1.638696827934489,0.1029343994037813
-54.31641552,-1.642231948114882,0.08437786080786312
-54.30176708,-1.645767068295275,0.0688578467094518
-54.28711864,-1.649302188475669,0.05435000744354557
-54.2724702,-1.652837308656063,0.04186651784264951
-54.25782176,-1.656372428836457,0.03039520307425854
-54.24317332,-1.656372428836457,0.02027345474920767
-54.22852487999999,-1.65990754901685,0.0111638812566619
-54.21387644,-1.65990754901685,0.003403874207456243
-54.199228,-1.663442669197244,-0.003681349620079358
-54.18457956,-1.666977789377638,-0.01042918183677993
-54.16993112,-1.666977789377638,-0.01616483922097542
-54.15528268,-1.663442669197244,-0.02055093016183079
-54.14063424,-1.624556347212913,-0.01414048955596525
-54.1259858,-1.567994424326613,0.02398476246839299
-54.11133736,-1.5185027418011,0.07999176986700775
-54.09668892,-1.476081299636375,0.1363361688764575
-54.08204048,-1.440730097832437,0.1866075188908768
-54.06739204,-1.415984256569692,0.2247327709152177
-54.0527436,-1.398308655667712,0.247338008841182
-54.03809516,-1.398308655667712,0.2537484494470475
-54.02344672,-1.412449136389287,0.2405901766244814
-54.00879828,-1.426589617110862,0.2112371064818339
-53.99414984,-1.43365985747165,0.1781727286200011
-53.9795014,-1.440730097832437,0.1478074836448485
-53.96485295999999,-1.447800338193228,0.1208161547780359
-53.95020452,-1.454870578554012,0.09821091685209929
-53.93555608,-1.458405698734406,0.07830481181283261
-53.92090764,-1.4619408189148,0.06143523127108117
-53.9062592,-1.465475939095194,0.04659000039433991
-53.89161076,-1.469011059275587,0.03376911918260882
-53.87696232,-1.472546179455981,0.0229725876358879
-53.86231387999999,-1.472546179455981,0.01318823092167207
-53.84766544,-1.476081299636375,0.004753440650796358
-53.833017,-1.479616419816769,-0.002669174787574272
-53.81836856,-1.483151539997162,-0.009754398615109874
-53.80372012,-1.483151539997162,-0.01616483922097542
-53.78907168,-1.486686660177556,-0.02156310499433588
-53.77442324,-1.49022178035795,-0.02628658754602628
-53.7597748,-1.49022178035795,-0.03101007009771668
-53.74512636,-1.493756900538344,-0.03505876942773702
-53.73047792,-1.493756900538344,-0.03910746875775736
-53.71582948,-1.497292020718737,-0.04349355969861274
-53.70118103999999,-1.500827140899131,-0.0468674758069644
-53.6865326,-1.500827140899131,-0.04990400030447828
-53.67188416,-1.504362261079525,-0.05192834996948845
-53.65723572,-1.504362261079525,-0.05327791641282857
-53.64258728,-1.500827140899131,-0.05395269963449863
-53.62793884,-1.500827140899131,-0.05294052480199354
-53.6132904,-1.500827140899131,-0.05091617513698337
-53.59864195999999,-1.497292020718737,-0.04855443386113817
-53.58399352,-1.497292020718737,-0.04720486741779805
-53.56934508,-1.497292020718737,-0.04686747580696302
-53.55469664,-1.500827140899131,-0.04754225902863309
-53.5400482,-1.500827140899131,-0.04922921708280822
