Time (s),Channel 1 (V),Channel 2 (V)
-0.75,3.922160948976867,-0.01535075626500846
-0.7498750000000001,3.925821742015597,-0.01899687801542738
-0.74975,3.929482535054331,-0.01899687801542903
-0.749625,3.933143328093062,-0.01535075626500846
-0.7495000000000001,3.936804121131792,-0.01535075626500846
-0.749375,3.936804121131794,-0.01899687801542903
-0.74925,3.940464914170526,-0.01535075626500846
-0.749125,3.944125707209256,-0.01535075626500846
-0.749,3.94778650024799,-0.01535075626500846
-0.748875,3.951447293286724,-0.01535075626500846
-0.74875,3.955108086325454,-0.01535075626500846
-0.748625,3.955108086325454,-0.01535075626500846
-0.7484999999999999,3.958768879364188,-0.01899687801542738
-0.748375,3.962429672402918,-0.01535075626500846
-0.7482500000000001,3.966090465441648,-0.01535075626500846
-0.7481249999999999,3.969751258480384,-0.01535075626501011
-0.748,3.973412051519114,-0.01899687801542903
-0.7478750000000001,3.977072844557845,-0.01899687801542903
-0.74775,3.980733637596578,-0.01535075626500846
-0.747625,3.984394430635311,-0.01535075626500846
-0.7475000000000001,3.98805522367404,-0.01535075626500846
-0.747375,3.991716016712775,-0.01535075626500846
-0.74725,3.991716016712776,-0.01535075626501011
-0.747125,3.995376809751504,-0.01899687801542738
-0.747,3.995376809751506,-0.01899687801542903
-0.746875,4.002698395828971,-0.01535075626500846
-0.74675,4.002698395828971,-0.01535075626500846
-0.746625,4.010019981906435,-0.01535075626500846
-0.7464999999999999,4.010019981906437,-0.01535075626500846
-0.746375,4.013680774945167,-0.01535075626500846
-0.7462500000000001,4.017341567983897,-0.01535075626500846
-0.7461249999999999,4.021002361022632,-0.01535075626500846
-0.746,4.024663154061363,-0.01535075626500846
-0.7458750000000001,4.028323947100093,-0.01899687801542738
-0.74575,4.031984740138827,-0.01535075626500846
-0.745625,4.031984740138827,-0.01535075626500846
-0.7455000000000001,4.039306326216288,-0.01535075626500846
-0.745375,4.039306326216291,-0.01535075626500846
-0.74525,4.042967119255024,-0.01535075626500846
-0.745125,4.046627912293753,-0.01535075626500846
-0.745,4.050288705332487,-0.01535075626500846
-0.744875,4.053949498371219,-0.01535075626500846
-0.74475,4.053949498371219,-0.01535075626500846
-0.744625,4.057610291409951,-0.01535075626500846
-0.7444999999999999,4.061271084448685,-0.01535075626501011
-0.744375,4.064931877487415,-0.01899687801542903
-0.7442500000000001,4.068592670526145,-0.01535075626501011
-0.7441249999999999,4.072253463564881,-0.01535075626500846
-0.744,4.075914256603611,-0.01535075626500846
-0.7438750000000001,4.075914256603611,-0.01899687801542738
-0.74375,4.079575049642343,-0.01535075626500846
-0.743625,4.083235842681075,-0.01535075626500846
-0.7435,4.086896635719805,-0.01535075626500846
-0.743375,4.090557428758539,-0.01535075626500846
-0.74325,4.090557428758541,-0.01899687801542738
-0.743125,4.094218221797269,-0.01535075626501011
-0.743,4.097879014836003,-0.01535075626500846
-0.742875,4.101539807874737,-0.01899687801542903
-0.74275,4.105200600913467,-0.01899687801542903
-0.742625,4.108861393952199,-0.01535075626500846
-0.7424999999999999,4.112522186990931,-0.01535075626500846
-0.742375,4.112522186990931,-0.01535075626500846
-0.7422500000000001,4.116182980029661,-0.01535075626500846
-0.7421249999999999,4.119843773068397,-0.01535075626501011
-0.742,4.123504566107127,-0.01899687801542903
-0.7418750000000001,4.127165359145857,-0.01899687801542903
-0.74175,4.127165359145859,-0.01535075626500846
-0.741625,4.130826152184591,-0.01535075626500846
-0.7415,4.134486945223321,-0.01535075626500846
-0.741375,4.138147738262055,-0.01899687801542903
-0.74125,4.141808531300788,-0.01899687801542738
-0.741125,4.145469324339517,-0.01535075626501011
-0.741,4.149130117378251,-0.01535075626500846
-0.740875,4.149130117378252,-0.01899687801542738
-0.74075,4.152790910416983,-0.01535075626500846
-0.740625,4.156451703455715,-0.01535075626500846
-0.7404999999999999,4.160112496494449,-0.01535075626500846
-0.740375,4.163773289533179,-0.01535075626500846
-0.7402500000000001,4.167434082571909,-0.01535075626500846
-0.7401249999999999,4.167434082571913,-0.01535075626500846
-0.74,4.171094875610643,-0.01535075626500846
-0.7398750000000001,4.174755668649373,-0.01535075626500846
-0.73975,4.178416461688107,-0.01899687801542903
-0.739625,4.182077254726839,-0.01535075626500846
-0.7395,4.185738047765569,-0.01535075626500846
-0.739375,4.189398840804303,-0.01535075626500846
-0.73925,4.193059633843037,-0.01535075626501011
-0.739125,4.196720426881765,-0.01899687801542738
