Time (s),Channel 1 (V)
-30.00000512,0.759416981465994
-29.9926809,0.759416981465994
-29.98535668,0.759416981465994
-29.97803246,0.759416981465994
-29.97070824,0.759416981465994
-29.96338402,0.759416981465994
-29.9560598,0.759416981465994
-29.94873558,0.759416981465994
-29.94141136,0.7590810529475893
-29.93408714,0.7587451244291845
-29.92676292,0.7587451244291845
-29.9194387,0.7587451244291845
-29.91211448,0.7587451244291845
-29.90479026,0.7587451244291845
-29.89746604,0.7587451244291845
-29.89014182,0.7587451244291845
-29.8828176,0.7584091959107798
-29.87549338,0.7584091959107798
-29.86816916,0.7584091959107798
-29.86084494,0.7584091959107798
-29.85352072,0.7587451244291845
-29.8461965,0.7587451244291845
-29.83887228,0.7587451244291845
-29.83154806,0.7584091959107798
-29.82422384,0.7584091959107798
-29.81689962,0.7584091959107798
-29.8095754,0.7584091959107798
-29.80225118,0.7584091959107798
-29.79492696,0.7584091959107798
-29.78760274,0.7580732673923751
-29.78027852,0.7580732673923751
-29.7729543,0.7580732673923751
-29.76563008,0.7580732673923751
-29.75830586,0.7580732673923751
-29.75098164,0.7580732673923751
-29.74365742,0.7577373388739704
-29.7363332,0.7574014103555655
-29.72900898,0.7570654818371609
-29.72168476,0.7567295533187562
-29.71436054,0.7560576962819469
-29.70703632,0.7557217677635421
-29.6997121,0.7557217677635421
-29.69238788,0.7557217677635421
-29.68506366,0.7557217677635421
-29.67773944,0.7553858392451374
-29.67041522,0.7553858392451374
-29.663091,0.7553858392451374
-29.65576678,0.7550499107267327
-29.64844256,0.754713982208328
-29.64111834,0.7543780536899233
-29.63379412,0.7543780536899233
-29.6264699,0.7543780536899233
-29.61914568,0.7543780536899233
-29.61182146,0.7543780536899233
-29.60449724,0.7543780536899233
-29.59717302,0.7540421251715185
-29.5898488,0.7537061966531138
-29.58252458,0.7533702681347091
-29.57520036,0.7526984110978996
-29.56787614,0.7520265540610902
-29.56055192,0.7516906255426855
-29.5532277,0.7513546970242808
-29.54590348,0.7513546970242808
-29.53857926,0.7513546970242808
-29.53125504,0.751018768505876
-29.52393082,0.7513546970242808
-29.5166066,0.7513546970242808
-29.50928238,0.751018768505876
-29.50195816,0.751018768505876
-29.49463394,0.7506828399874713
-29.48730972,0.7500109829506619
-29.4799855,0.7493391259138524
-29.47266128,0.7490031973954477
-29.46533706,0.7490031973954477
-29.45801284,0.7493391259138524
-29.45068862,0.7493391259138524
-29.4433644,0.7493391259138524
-29.43604018,0.7493391259138524
-29.42871596,0.7490031973954477
-29.42139174,0.7490031973954477
-29.41406752,0.748667268877043
-29.4067433,0.7490031973954477
-29.39941908,0.748667268877043
-29.39209486,0.748667268877043
-29.38477064,0.7483313403586384
-29.37744642,0.7479954118402335
-29.3701222,0.7479954118402335
-29.36279798,0.7476594833218289
-29.35547376,0.7473235548034242
-29.34814954,0.7466516977666148
-29.34082532,0.74631576924821
-29.3335011,0.7456439122114006
-29.32617688,0.7453079836929959
-29.31885266,0.7449720551745911
-29.31152844,0.7449720551745911
-29.30420422,0.7446361266561864
-29.29688,0.743964269619377
-29.28955578,0.7432924125825678
-29.28223156,0.7429564840641628
-29.27490734,0.7422846270273534
-29.26758312,0.7416127699905439
-29.2602589,0.7416127699905439
-29.25293468,0.7409409129537345
-29.24561046,0.7406049844353298
-29.23828624,0.7392612703617105
-29.23096202,0.7382534848064968
-29.2236378,0.7365738422144732
-29.21631358,0.7335504855488307
-29.20898936,0.7318708429568072
-29.20166514,0.7281756292543553
-29.19434092,0.7254882011071175
-29.1870167,0.7231367014782845
-29.17969248,0.7194414877758326
-29.17236826,0.715410345554976
-29.16504404,0.7120510603709288
-29.15771982,0.7076839896316676
-29.1503956,0.7026450618555967
-29.14307138,0.6986139196347402
-29.13574716,0.6942468488954788
-29.12842294,0.6892079211194081
-29.12109872,0.6824893507513137
-29.1137745,0.6787941370488618
-29.10645028,0.6724114951991751
-29.09912606,0.6663647818678873
-29.09180184,0.6603180685366024
-29.08447762,0.653599498168508
-29.0771534,0.6462090707636042
-29.06982918,0.6401623574323193
-29.06250496,0.6344515726194391
-29.05518074,0.628740787806559
-29.04785652,0.6213503604016551
-29.0405323,0.6146317900335608
-29.03320808,0.6075772911470617
-29.02588386,0.5991790781869438
-29.01855964,0.5921245793004447
-29.01123542,0.5837263663403268
-29.0039112,0.5753281533802088
-28.99658698,0.5669299404200909
-28.98926276,0.5622269411624249
-28.98193854,0.5568520848679495
-28.97461432,0.5477820148710221
-28.9672901,0.53837601635569
-28.95996588,0.5282981608035484
-28.95264166,0.519228090806621
-28.94531744,0.5101580208096937
-28.93799322,0.499072379702338
-28.930669,0.4920178808158389
-28.92334478,0.4832837393373122
-28.91602056,0.4742136693403889
-28.90869634,0.4644717423066521
-28.90137212,0.4557376008281294
-28.8940479,0.4463316023127973
-28.88672368,0.43726153231587
-28.87939946,0.4288633193557521
-28.87207524,0.4204651063956341
-28.86475102,0.4113950363987067
-28.8574268,0.4033327519569935
-28.85010258,0.395606396033685
-28.84277836,0.3878800401103765
-28.83545414,0.3798177556686633
-28.82812992,0.3724273282637595
-28.8208057,0.364700972340451
-28.81348148,0.357646473453952
-28.80615726,0.3502560460490482
-28.79883304,0.3432015471625491
-28.79150882,0.3358111197576487
-28.7841846,0.3294284779079557
-28.77686038,0.3227099075398613
-28.76953616,0.3169991227269812
-28.76221194,0.311288337914101
-28.75488772,0.3055775531012208
-28.7475635,0.3002026968067453
-28.74023928,0.2951637690306724
-28.73291506,0.2904607697730085
-28.72559084,0.2857577705153425
-28.71826662,0.2813906997760811
