Time (s),Channel 1 (V)
2.71375,4.081712114512845
2.715,4.082048441286027
2.71625,4.082721094832392
2.7175,4.083393748378755
2.71875,4.083730075151937
2.72,4.084402728698302
2.72125,4.084739055471484
2.7225,4.085411709017848
2.72375,4.085748035791029
2.725,4.086420689337395
2.72625,4.086757016110576
2.7275,4.08742966965694
2.72875,4.087765996430123
2.73,4.088438649976487
2.73125,4.08911130352285
2.7325,4.089447630296033
2.73375,4.090120283842397
2.735,4.090456610615579
2.73625,4.091129264161943
2.7375,4.091801917708308
2.73875,4.09213824448149
2.74,4.092810898027853
2.74125,4.093147224801036
2.7425,4.0938198783474
2.74375,4.094156205120582
2.745,4.094828858666946
2.74625,4.095165185440128
2.7475,4.095837838986492
2.74875,4.096510492532856
2.75,4.096846819306038
2.75125,4.097519472852403
2.7525,4.097855799625584
2.75375,4.098528453171949
2.755,4.099201106718313
2.75625,4.099537433491495
2.7575,4.100210087037859
2.75875,4.100546413811041
2.76,4.101219067357405
2.76125,4.101555394130587
2.7625,4.102228047676951
2.76375,4.102900701223316
2.765,4.103237027996498
2.76625,4.103909681542862
2.7675,4.104246008316045
2.76875,4.104918661862408
2.77,4.10525498863559
2.77125,4.105927642181954
2.7725,4.106263968955137
2.77375,4.1069366225015
2.775,4.107272949274682
2.77625,4.107609276047865
2.7775,4.108281929594229
2.77875,4.108954583140592
2.78,4.109627236686958
2.78125,4.109963563460139
2.7825,4.110299890233321
2.78375,4.110972543779686
2.785,4.11164519732605
2.78625,4.111981524099232
2.7875,4.112654177645595
2.78875,4.112990504418778
2.79,4.11332683119196
2.79125,4.113999484738324
2.7925,4.114335811511506
2.79375,4.115008465057871
2.795,4.115344791831053
2.79625,4.116017445377416
2.7975,4.116353772150599
2.79875,4.117026425696963
2.8,4.117699079243327
2.80125,4.118035406016508
2.8025,4.118371732789691
2.80375,4.119044386336055
2.805,4.119380713109237
2.80625,4.120053366655601
2.8075,4.120389693428784
2.80875,4.121062346975148
2.81,4.121398673748329
2.81125,4.122071327294694
2.8125,4.122407654067876
2.81375,4.12308030761424
2.815,4.123416634387421
2.81625,4.123752961160604
2.8175,4.124425614706968
2.81875,4.125098268253332
2.82,4.125434595026515
2.82125,4.126107248572879
2.8225,4.126443575346061
2.82375,4.127116228892425
2.825,4.127452555665607
2.82625,4.127788882438789
2.8275,4.128125209211971
2.82875,4.128797862758335
2.83,4.129134189531517
2.83125,4.129806843077882
2.8325,4.130143169851063
2.83375,4.130815823397428
2.835,4.13115215017061
2.83625,4.131824803716974
2.8375,4.132161130490156
2.83875,4.132497457263338
2.84,4.133170110809703
2.84125,4.133506437582884
2.8425,4.134179091129248
2.84375,4.13451541790243
2.845,4.135188071448795
2.84625,4.135524398221976
2.8475,4.135860724995158
2.84875,4.136533378541523
2.85,4.136869705314705
2.85125,4.137206032087887
2.8525,4.137878685634251
2.85375,4.138215012407433
2.855,4.138887665953797
2.85625,4.139223992726979
2.8575,4.139896646273344
2.85875,4.140232973046526
2.86,4.14090562659289
2.86125,4.141241953366071
2.8625,4.141914606912437
2.86375,4.142250933685618
2.865,4.1425872604588
2.86625,4.142923587231982
2.8675,4.143596240778346
2.86875,4.143932567551529
2.87,4.144605221097892
2.87125,4.144941547871074
2.8725,4.145277874644257
2.87375,4.145950528190621
2.875,4.146623181736985
2.87625,4.146959508510167
2.8775,4.14729583528335
2.87875,4.147968488829713
2.88,4.148304815602895
2.88125,4.148641142376078
2.8825,4.149313795922442
2.88375,4.149650122695624
2.885,4.149986449468805
2.88625,4.15065910301517
2.8875,4.150995429788352
2.88875,4.151668083334716
2.89,4.152004410107898
2.89125,4.152677063654263
2.8925,4.153013390427445
2.89375,4.153349717200626
2.895,4.154022370746991
2.89625,4.154358697520173
2.8975,4.154695024293355
2.89875,4.155367677839719
2.9,4.1557040046129
2.90125,4.156040331386083
2.9025,4.156712984932447
2.90375,4.157049311705629
2.905,4.157385638478811
2.90625,4.157721965251993
